DateID,FullDate,DayName,DayOfWeek,DayOfMonth,WeekOfYear,MonthName,MonthOfYear,Quarter,Year,WeekdayFlag,IsCurrent,StartDate,EndDate
20120914,2012-09-14,Friday,5.0,14.0,38.0,September,9.0,3.0,2012.0,Weekday,1,,
20120915,2012-09-15,Saturday,6.0,15.0,38.0,September,9.0,3.0,2012.0,Weekend,1,,
20120916,2012-09-16,Sunday,7.0,16.0,38.0,September,9.0,3.0,2012.0,Weekend,1,,
20120917,2012-09-17,Monday,1.0,17.0,39.0,September,9.0,3.0,2012.0,Weekday,1,,
20120918,2012-09-18,Tuesday,2.0,18.0,39.0,September,9.0,3.0,2012.0,Weekday,1,,
20120919,2012-09-19,Wednesday,3.0,19.0,39.0,September,9.0,3.0,2012.0,Weekday,1,,
20120920,2012-09-20,Thursday,4.0,20.0,39.0,September,9.0,3.0,2012.0,Weekday,1,,
20120921,2012-09-21,Friday,5.0,21.0,39.0,September,9.0,3.0,2012.0,Weekday,1,,
20120922,2012-09-22,Saturday,6.0,22.0,39.0,September,9.0,3.0,2012.0,Weekend,1,,
20120923,2012-09-23,Sunday,7.0,23.0,39.0,September,9.0,3.0,2012.0,Weekend,1,,
20120924,2012-09-24,Monday,1.0,24.0,40.0,September,9.0,3.0,2012.0,Weekday,1,,
20120925,2012-09-25,Tuesday,2.0,25.0,40.0,September,9.0,3.0,2012.0,Weekday,1,,
20120926,2012-09-26,Wednesday,3.0,26.0,40.0,September,9.0,3.0,2012.0,Weekday,1,,
20120927,2012-09-27,Thursday,4.0,27.0,40.0,September,9.0,3.0,2012.0,Weekday,1,,
20120928,2012-09-28,Friday,5.0,28.0,40.0,September,9.0,3.0,2012.0,Weekday,1,,
20120929,2012-09-29,Saturday,6.0,29.0,40.0,September,9.0,3.0,2012.0,Weekend,1,,
20120930,2012-09-30,Sunday,7.0,30.0,40.0,September,9.0,3.0,2012.0,Weekend,1,,
20121001,2012-10-01,Monday,1.0,1.0,41.0,October,10.0,4.0,2012.0,Weekday,1,,
20121002,2012-10-02,Tuesday,2.0,2.0,41.0,October,10.0,4.0,2012.0,Weekday,1,,
20121003,2012-10-03,Wednesday,3.0,3.0,41.0,October,10.0,4.0,2012.0,Weekday,1,,
20121004,2012-10-04,Thursday,4.0,4.0,41.0,October,10.0,4.0,2012.0,Weekday,1,,
20121005,2012-10-05,Friday,5.0,5.0,41.0,October,10.0,4.0,2012.0,Weekday,1,,
20121006,2012-10-06,Saturday,6.0,6.0,41.0,October,10.0,4.0,2012.0,Weekend,1,,
20121007,2012-10-07,Sunday,7.0,7.0,41.0,October,10.0,4.0,2012.0,Weekend,1,,
20121008,2012-10-08,Monday,1.0,8.0,42.0,October,10.0,4.0,2012.0,Weekday,1,,
20121009,2012-10-09,Tuesday,2.0,9.0,42.0,October,10.0,4.0,2012.0,Weekday,1,,
20121010,2012-10-10,Wednesday,3.0,10.0,42.0,October,10.0,4.0,2012.0,Weekday,1,,
20121011,2012-10-11,Thursday,4.0,11.0,42.0,October,10.0,4.0,2012.0,Weekday,1,,
20121012,2012-10-12,Friday,5.0,12.0,42.0,October,10.0,4.0,2012.0,Weekday,1,,
20121013,2012-10-13,Saturday,6.0,13.0,42.0,October,10.0,4.0,2012.0,Weekend,1,,
20121014,2012-10-14,Sunday,7.0,14.0,42.0,October,10.0,4.0,2012.0,Weekend,1,,
20121015,2012-10-15,Monday,1.0,15.0,43.0,October,10.0,4.0,2012.0,Weekday,1,,
20121016,2012-10-16,Tuesday,2.0,16.0,43.0,October,10.0,4.0,2012.0,Weekday,1,,
20121017,2012-10-17,Wednesday,3.0,17.0,43.0,October,10.0,4.0,2012.0,Weekday,1,,
20121018,2012-10-18,Thursday,4.0,18.0,43.0,October,10.0,4.0,2012.0,Weekday,1,,
20121019,2012-10-19,Friday,5.0,19.0,43.0,October,10.0,4.0,2012.0,Weekday,1,,
20121020,2012-10-20,Saturday,6.0,20.0,43.0,October,10.0,4.0,2012.0,Weekend,1,,
20121021,2012-10-21,Sunday,7.0,21.0,43.0,October,10.0,4.0,2012.0,Weekend,1,,
20121022,2012-10-22,Monday,1.0,22.0,44.0,October,10.0,4.0,2012.0,Weekday,1,,
20121023,2012-10-23,Tuesday,2.0,23.0,44.0,October,10.0,4.0,2012.0,Weekday,1,,
20121024,2012-10-24,Wednesday,3.0,24.0,44.0,October,10.0,4.0,2012.0,Weekday,1,,
20121025,2012-10-25,Thursday,4.0,25.0,44.0,October,10.0,4.0,2012.0,Weekday,1,,
20121026,2012-10-26,Friday,5.0,26.0,44.0,October,10.0,4.0,2012.0,Weekday,1,,
20121027,2012-10-27,Saturday,6.0,27.0,44.0,October,10.0,4.0,2012.0,Weekend,1,,
20121028,2012-10-28,Sunday,7.0,28.0,44.0,October,10.0,4.0,2012.0,Weekend,1,,
20121029,2012-10-29,Monday,1.0,29.0,45.0,October,10.0,4.0,2012.0,Weekday,1,,
20121030,2012-10-30,Tuesday,2.0,30.0,45.0,October,10.0,4.0,2012.0,Weekday,1,,
20121031,2012-10-31,Wednesday,3.0,31.0,45.0,October,10.0,4.0,2012.0,Weekday,1,,
20121101,2012-11-01,Thursday,4.0,1.0,45.0,November,11.0,4.0,2012.0,Weekday,1,,
20121102,2012-11-02,Friday,5.0,2.0,45.0,November,11.0,4.0,2012.0,Weekday,1,,
20121103,2012-11-03,Saturday,6.0,3.0,45.0,November,11.0,4.0,2012.0,Weekend,1,,
20121104,2012-11-04,Sunday,7.0,4.0,45.0,November,11.0,4.0,2012.0,Weekend,1,,
20121105,2012-11-05,Monday,1.0,5.0,46.0,November,11.0,4.0,2012.0,Weekday,1,,
20121106,2012-11-06,Tuesday,2.0,6.0,46.0,November,11.0,4.0,2012.0,Weekday,1,,
20121107,2012-11-07,Wednesday,3.0,7.0,46.0,November,11.0,4.0,2012.0,Weekday,1,,
20121108,2012-11-08,Thursday,4.0,8.0,46.0,November,11.0,4.0,2012.0,Weekday,1,,
20121109,2012-11-09,Friday,5.0,9.0,46.0,November,11.0,4.0,2012.0,Weekday,1,,
20121110,2012-11-10,Saturday,6.0,10.0,46.0,November,11.0,4.0,2012.0,Weekend,1,,
20121111,2012-11-11,Sunday,7.0,11.0,46.0,November,11.0,4.0,2012.0,Weekend,1,,
20121112,2012-11-12,Monday,1.0,12.0,47.0,November,11.0,4.0,2012.0,Weekday,1,,
20121113,2012-11-13,Tuesday,2.0,13.0,47.0,November,11.0,4.0,2012.0,Weekday,1,,
20121114,2012-11-14,Wednesday,3.0,14.0,47.0,November,11.0,4.0,2012.0,Weekday,1,,
20121115,2012-11-15,Thursday,4.0,15.0,47.0,November,11.0,4.0,2012.0,Weekday,1,,
20121116,2012-11-16,Friday,5.0,16.0,47.0,November,11.0,4.0,2012.0,Weekday,1,,
20121117,2012-11-17,Saturday,6.0,17.0,47.0,November,11.0,4.0,2012.0,Weekend,1,,
20121118,2012-11-18,Sunday,7.0,18.0,47.0,November,11.0,4.0,2012.0,Weekend,1,,
20121119,2012-11-19,Monday,1.0,19.0,48.0,November,11.0,4.0,2012.0,Weekday,1,,
20121120,2012-11-20,Tuesday,2.0,20.0,48.0,November,11.0,4.0,2012.0,Weekday,1,,
20121121,2012-11-21,Wednesday,3.0,21.0,48.0,November,11.0,4.0,2012.0,Weekday,1,,
20121122,2012-11-22,Thursday,4.0,22.0,48.0,November,11.0,4.0,2012.0,Weekday,1,,
20121123,2012-11-23,Friday,5.0,23.0,48.0,November,11.0,4.0,2012.0,Weekday,1,,
20121124,2012-11-24,Saturday,6.0,24.0,48.0,November,11.0,4.0,2012.0,Weekend,1,,
20121125,2012-11-25,Sunday,7.0,25.0,48.0,November,11.0,4.0,2012.0,Weekend,1,,
20121126,2012-11-26,Monday,1.0,26.0,49.0,November,11.0,4.0,2012.0,Weekday,1,,
20121127,2012-11-27,Tuesday,2.0,27.0,49.0,November,11.0,4.0,2012.0,Weekday,1,,
20121128,2012-11-28,Wednesday,3.0,28.0,49.0,November,11.0,4.0,2012.0,Weekday,1,,
20121129,2012-11-29,Thursday,4.0,29.0,49.0,November,11.0,4.0,2012.0,Weekday,1,,
20121130,2012-11-30,Friday,5.0,30.0,49.0,November,11.0,4.0,2012.0,Weekday,1,,
20121201,2012-12-01,Saturday,6.0,1.0,49.0,December,12.0,4.0,2012.0,Weekend,1,,
20121202,2012-12-02,Sunday,7.0,2.0,49.0,December,12.0,4.0,2012.0,Weekend,1,,
20121203,2012-12-03,Monday,1.0,3.0,50.0,December,12.0,4.0,2012.0,Weekday,1,,
20121204,2012-12-04,Tuesday,2.0,4.0,50.0,December,12.0,4.0,2012.0,Weekday,1,,
20121205,2012-12-05,Wednesday,3.0,5.0,50.0,December,12.0,4.0,2012.0,Weekday,1,,
20121206,2012-12-06,Thursday,4.0,6.0,50.0,December,12.0,4.0,2012.0,Weekday,1,,
20121207,2012-12-07,Friday,5.0,7.0,50.0,December,12.0,4.0,2012.0,Weekday,1,,
20121208,2012-12-08,Saturday,6.0,8.0,50.0,December,12.0,4.0,2012.0,Weekend,1,,
20121209,2012-12-09,Sunday,7.0,9.0,50.0,December,12.0,4.0,2012.0,Weekend,1,,
20121210,2012-12-10,Monday,1.0,10.0,51.0,December,12.0,4.0,2012.0,Weekday,1,,
20121211,2012-12-11,Tuesday,2.0,11.0,51.0,December,12.0,4.0,2012.0,Weekday,1,,
20121212,2012-12-12,Wednesday,3.0,12.0,51.0,December,12.0,4.0,2012.0,Weekday,1,,
20121213,2012-12-13,Thursday,4.0,13.0,51.0,December,12.0,4.0,2012.0,Weekday,1,,
20121214,2012-12-14,Friday,5.0,14.0,51.0,December,12.0,4.0,2012.0,Weekday,1,,
20121215,2012-12-15,Saturday,6.0,15.0,51.0,December,12.0,4.0,2012.0,Weekend,1,,
20121216,2012-12-16,Sunday,7.0,16.0,51.0,December,12.0,4.0,2012.0,Weekend,1,,
20121217,2012-12-17,Monday,1.0,17.0,52.0,December,12.0,4.0,2012.0,Weekday,1,,
20121218,2012-12-18,Tuesday,2.0,18.0,52.0,December,12.0,4.0,2012.0,Weekday,1,,
20121219,2012-12-19,Wednesday,3.0,19.0,52.0,December,12.0,4.0,2012.0,Weekday,1,,
20121220,2012-12-20,Thursday,4.0,20.0,52.0,December,12.0,4.0,2012.0,Weekday,1,,
20121221,2012-12-21,Friday,5.0,21.0,52.0,December,12.0,4.0,2012.0,Weekday,1,,
20121222,2012-12-22,Saturday,6.0,22.0,52.0,December,12.0,4.0,2012.0,Weekend,1,,
20121223,2012-12-23,Sunday,7.0,23.0,52.0,December,12.0,4.0,2012.0,Weekend,1,,
20121224,2012-12-24,Monday,1.0,24.0,53.0,December,12.0,4.0,2012.0,Weekday,1,,
20121225,2012-12-25,Tuesday,2.0,25.0,53.0,December,12.0,4.0,2012.0,Weekday,1,,
20121226,2012-12-26,Wednesday,3.0,26.0,53.0,December,12.0,4.0,2012.0,Weekday,1,,
20121227,2012-12-27,Thursday,4.0,27.0,53.0,December,12.0,4.0,2012.0,Weekday,1,,
20121228,2012-12-28,Friday,5.0,28.0,53.0,December,12.0,4.0,2012.0,Weekday,1,,
20121229,2012-12-29,Saturday,6.0,29.0,53.0,December,12.0,4.0,2012.0,Weekend,1,,
20121230,2012-12-30,Sunday,7.0,30.0,53.0,December,12.0,4.0,2012.0,Weekend,1,,
20121231,2012-12-31,Monday,1.0,31.0,54.0,December,12.0,4.0,2012.0,Weekday,1,,
20130101,2013-01-01,Tuesday,2.0,1.0,1.0,January,1.0,1.0,2013.0,Weekday,1,,
20130102,2013-01-02,Wednesday,3.0,2.0,1.0,January,1.0,1.0,2013.0,Weekday,1,,
20130103,2013-01-03,Thursday,4.0,3.0,1.0,January,1.0,1.0,2013.0,Weekday,1,,
20130104,2013-01-04,Friday,5.0,4.0,1.0,January,1.0,1.0,2013.0,Weekday,1,,
20130105,2013-01-05,Saturday,6.0,5.0,1.0,January,1.0,1.0,2013.0,Weekend,1,,
20130106,2013-01-06,Sunday,7.0,6.0,1.0,January,1.0,1.0,2013.0,Weekend,1,,
20130107,2013-01-07,Monday,1.0,7.0,2.0,January,1.0,1.0,2013.0,Weekday,1,,
20130108,2013-01-08,Tuesday,2.0,8.0,2.0,January,1.0,1.0,2013.0,Weekday,1,,
20130109,2013-01-09,Wednesday,3.0,9.0,2.0,January,1.0,1.0,2013.0,Weekday,1,,
20130110,2013-01-10,Thursday,4.0,10.0,2.0,January,1.0,1.0,2013.0,Weekday,1,,
20130111,2013-01-11,Friday,5.0,11.0,2.0,January,1.0,1.0,2013.0,Weekday,1,,
20130112,2013-01-12,Saturday,6.0,12.0,2.0,January,1.0,1.0,2013.0,Weekend,1,,
20130113,2013-01-13,Sunday,7.0,13.0,2.0,January,1.0,1.0,2013.0,Weekend,1,,
20130114,2013-01-14,Monday,1.0,14.0,3.0,January,1.0,1.0,2013.0,Weekday,1,,
20130115,2013-01-15,Tuesday,2.0,15.0,3.0,January,1.0,1.0,2013.0,Weekday,1,,
20130116,2013-01-16,Wednesday,3.0,16.0,3.0,January,1.0,1.0,2013.0,Weekday,1,,
20130117,2013-01-17,Thursday,4.0,17.0,3.0,January,1.0,1.0,2013.0,Weekday,1,,
20130118,2013-01-18,Friday,5.0,18.0,3.0,January,1.0,1.0,2013.0,Weekday,1,,
20130119,2013-01-19,Saturday,6.0,19.0,3.0,January,1.0,1.0,2013.0,Weekend,1,,
20130120,2013-01-20,Sunday,7.0,20.0,3.0,January,1.0,1.0,2013.0,Weekend,1,,
20130121,2013-01-21,Monday,1.0,21.0,4.0,January,1.0,1.0,2013.0,Weekday,1,,
20130122,2013-01-22,Tuesday,2.0,22.0,4.0,January,1.0,1.0,2013.0,Weekday,1,,
20130123,2013-01-23,Wednesday,3.0,23.0,4.0,January,1.0,1.0,2013.0,Weekday,1,,
20130124,2013-01-24,Thursday,4.0,24.0,4.0,January,1.0,1.0,2013.0,Weekday,1,,
20130125,2013-01-25,Friday,5.0,25.0,4.0,January,1.0,1.0,2013.0,Weekday,1,,
20130126,2013-01-26,Saturday,6.0,26.0,4.0,January,1.0,1.0,2013.0,Weekend,1,,
20130127,2013-01-27,Sunday,7.0,27.0,4.0,January,1.0,1.0,2013.0,Weekend,1,,
20130128,2013-01-28,Monday,1.0,28.0,5.0,January,1.0,1.0,2013.0,Weekday,1,,
20130129,2013-01-29,Tuesday,2.0,29.0,5.0,January,1.0,1.0,2013.0,Weekday,1,,
20130130,2013-01-30,Wednesday,3.0,30.0,5.0,January,1.0,1.0,2013.0,Weekday,1,,
20130131,2013-01-31,Thursday,4.0,31.0,5.0,January,1.0,1.0,2013.0,Weekday,1,,
20130201,2013-02-01,Friday,5.0,1.0,5.0,February,2.0,1.0,2013.0,Weekday,1,,
20130202,2013-02-02,Saturday,6.0,2.0,5.0,February,2.0,1.0,2013.0,Weekend,1,,
20130203,2013-02-03,Sunday,7.0,3.0,5.0,February,2.0,1.0,2013.0,Weekend,1,,
20130204,2013-02-04,Monday,1.0,4.0,6.0,February,2.0,1.0,2013.0,Weekday,1,,
20130205,2013-02-05,Tuesday,2.0,5.0,6.0,February,2.0,1.0,2013.0,Weekday,1,,
20130206,2013-02-06,Wednesday,3.0,6.0,6.0,February,2.0,1.0,2013.0,Weekday,1,,
20130207,2013-02-07,Thursday,4.0,7.0,6.0,February,2.0,1.0,2013.0,Weekday,1,,
20130208,2013-02-08,Friday,5.0,8.0,6.0,February,2.0,1.0,2013.0,Weekday,1,,
20130209,2013-02-09,Saturday,6.0,9.0,6.0,February,2.0,1.0,2013.0,Weekend,1,,
20130210,2013-02-10,Sunday,7.0,10.0,6.0,February,2.0,1.0,2013.0,Weekend,1,,
20130211,2013-02-11,Monday,1.0,11.0,7.0,February,2.0,1.0,2013.0,Weekday,1,,
20130212,2013-02-12,Tuesday,2.0,12.0,7.0,February,2.0,1.0,2013.0,Weekday,1,,
20130213,2013-02-13,Wednesday,3.0,13.0,7.0,February,2.0,1.0,2013.0,Weekday,1,,
20130214,2013-02-14,Thursday,4.0,14.0,7.0,February,2.0,1.0,2013.0,Weekday,1,,
20130215,2013-02-15,Friday,5.0,15.0,7.0,February,2.0,1.0,2013.0,Weekday,1,,
20130216,2013-02-16,Saturday,6.0,16.0,7.0,February,2.0,1.0,2013.0,Weekend,1,,
20130217,2013-02-17,Sunday,7.0,17.0,7.0,February,2.0,1.0,2013.0,Weekend,1,,
20130218,2013-02-18,Monday,1.0,18.0,8.0,February,2.0,1.0,2013.0,Weekday,1,,
20130219,2013-02-19,Tuesday,2.0,19.0,8.0,February,2.0,1.0,2013.0,Weekday,1,,
20130220,2013-02-20,Wednesday,3.0,20.0,8.0,February,2.0,1.0,2013.0,Weekday,1,,
20130221,2013-02-21,Thursday,4.0,21.0,8.0,February,2.0,1.0,2013.0,Weekday,1,,
20130222,2013-02-22,Friday,5.0,22.0,8.0,February,2.0,1.0,2013.0,Weekday,1,,
20130223,2013-02-23,Saturday,6.0,23.0,8.0,February,2.0,1.0,2013.0,Weekend,1,,
20130224,2013-02-24,Sunday,7.0,24.0,8.0,February,2.0,1.0,2013.0,Weekend,1,,
20130225,2013-02-25,Monday,1.0,25.0,9.0,February,2.0,1.0,2013.0,Weekday,1,,
20130226,2013-02-26,Tuesday,2.0,26.0,9.0,February,2.0,1.0,2013.0,Weekday,1,,
20130227,2013-02-27,Wednesday,3.0,27.0,9.0,February,2.0,1.0,2013.0,Weekday,1,,
20130228,2013-02-28,Thursday,4.0,28.0,9.0,February,2.0,1.0,2013.0,Weekday,1,,
20130301,2013-03-01,Friday,5.0,1.0,9.0,March,3.0,1.0,2013.0,Weekday,1,,
20130302,2013-03-02,Saturday,6.0,2.0,9.0,March,3.0,1.0,2013.0,Weekend,1,,
20130303,2013-03-03,Sunday,7.0,3.0,9.0,March,3.0,1.0,2013.0,Weekend,1,,
20130304,2013-03-04,Monday,1.0,4.0,10.0,March,3.0,1.0,2013.0,Weekday,1,,
20130305,2013-03-05,Tuesday,2.0,5.0,10.0,March,3.0,1.0,2013.0,Weekday,1,,
20130306,2013-03-06,Wednesday,3.0,6.0,10.0,March,3.0,1.0,2013.0,Weekday,1,,
20130307,2013-03-07,Thursday,4.0,7.0,10.0,March,3.0,1.0,2013.0,Weekday,1,,
20130308,2013-03-08,Friday,5.0,8.0,10.0,March,3.0,1.0,2013.0,Weekday,1,,
20130309,2013-03-09,Saturday,6.0,9.0,10.0,March,3.0,1.0,2013.0,Weekend,1,,
20130310,2013-03-10,Sunday,7.0,10.0,10.0,March,3.0,1.0,2013.0,Weekend,1,,
20130311,2013-03-11,Monday,1.0,11.0,11.0,March,3.0,1.0,2013.0,Weekday,1,,
20130312,2013-03-12,Tuesday,2.0,12.0,11.0,March,3.0,1.0,2013.0,Weekday,1,,
20130313,2013-03-13,Wednesday,3.0,13.0,11.0,March,3.0,1.0,2013.0,Weekday,1,,
20130314,2013-03-14,Thursday,4.0,14.0,11.0,March,3.0,1.0,2013.0,Weekday,1,,
20130315,2013-03-15,Friday,5.0,15.0,11.0,March,3.0,1.0,2013.0,Weekday,1,,
20130316,2013-03-16,Saturday,6.0,16.0,11.0,March,3.0,1.0,2013.0,Weekend,1,,
20130317,2013-03-17,Sunday,7.0,17.0,11.0,March,3.0,1.0,2013.0,Weekend,1,,
20130318,2013-03-18,Monday,1.0,18.0,12.0,March,3.0,1.0,2013.0,Weekday,1,,
20130319,2013-03-19,Tuesday,2.0,19.0,12.0,March,3.0,1.0,2013.0,Weekday,1,,
20130320,2013-03-20,Wednesday,3.0,20.0,12.0,March,3.0,1.0,2013.0,Weekday,1,,
20130321,2013-03-21,Thursday,4.0,21.0,12.0,March,3.0,1.0,2013.0,Weekday,1,,
20130322,2013-03-22,Friday,5.0,22.0,12.0,March,3.0,1.0,2013.0,Weekday,1,,
20130323,2013-03-23,Saturday,6.0,23.0,12.0,March,3.0,1.0,2013.0,Weekend,1,,
20130324,2013-03-24,Sunday,7.0,24.0,12.0,March,3.0,1.0,2013.0,Weekend,1,,
20130325,2013-03-25,Monday,1.0,25.0,13.0,March,3.0,1.0,2013.0,Weekday,1,,
20130326,2013-03-26,Tuesday,2.0,26.0,13.0,March,3.0,1.0,2013.0,Weekday,1,,
20130327,2013-03-27,Wednesday,3.0,27.0,13.0,March,3.0,1.0,2013.0,Weekday,1,,
20130328,2013-03-28,Thursday,4.0,28.0,13.0,March,3.0,1.0,2013.0,Weekday,1,,
20130329,2013-03-29,Friday,5.0,29.0,13.0,March,3.0,1.0,2013.0,Weekday,1,,
20130330,2013-03-30,Saturday,6.0,30.0,13.0,March,3.0,1.0,2013.0,Weekend,1,,
20130331,2013-03-31,Sunday,7.0,31.0,13.0,March,3.0,1.0,2013.0,Weekend,1,,
20130401,2013-04-01,Monday,1.0,1.0,14.0,April,4.0,2.0,2013.0,Weekday,1,,
20130402,2013-04-02,Tuesday,2.0,2.0,14.0,April,4.0,2.0,2013.0,Weekday,1,,
20130403,2013-04-03,Wednesday,3.0,3.0,14.0,April,4.0,2.0,2013.0,Weekday,1,,
20130404,2013-04-04,Thursday,4.0,4.0,14.0,April,4.0,2.0,2013.0,Weekday,1,,
20130405,2013-04-05,Friday,5.0,5.0,14.0,April,4.0,2.0,2013.0,Weekday,1,,
20130406,2013-04-06,Saturday,6.0,6.0,14.0,April,4.0,2.0,2013.0,Weekend,1,,
20130407,2013-04-07,Sunday,7.0,7.0,14.0,April,4.0,2.0,2013.0,Weekend,1,,
20130408,2013-04-08,Monday,1.0,8.0,15.0,April,4.0,2.0,2013.0,Weekday,1,,
20130409,2013-04-09,Tuesday,2.0,9.0,15.0,April,4.0,2.0,2013.0,Weekday,1,,
20130410,2013-04-10,Wednesday,3.0,10.0,15.0,April,4.0,2.0,2013.0,Weekday,1,,
20130411,2013-04-11,Thursday,4.0,11.0,15.0,April,4.0,2.0,2013.0,Weekday,1,,
20130412,2013-04-12,Friday,5.0,12.0,15.0,April,4.0,2.0,2013.0,Weekday,1,,
20130413,2013-04-13,Saturday,6.0,13.0,15.0,April,4.0,2.0,2013.0,Weekend,1,,
20130414,2013-04-14,Sunday,7.0,14.0,15.0,April,4.0,2.0,2013.0,Weekend,1,,
20130415,2013-04-15,Monday,1.0,15.0,16.0,April,4.0,2.0,2013.0,Weekday,1,,
20130416,2013-04-16,Tuesday,2.0,16.0,16.0,April,4.0,2.0,2013.0,Weekday,1,,
20130417,2013-04-17,Wednesday,3.0,17.0,16.0,April,4.0,2.0,2013.0,Weekday,1,,
20130418,2013-04-18,Thursday,4.0,18.0,16.0,April,4.0,2.0,2013.0,Weekday,1,,
20130419,2013-04-19,Friday,5.0,19.0,16.0,April,4.0,2.0,2013.0,Weekday,1,,
20130420,2013-04-20,Saturday,6.0,20.0,16.0,April,4.0,2.0,2013.0,Weekend,1,,
20130421,2013-04-21,Sunday,7.0,21.0,16.0,April,4.0,2.0,2013.0,Weekend,1,,
20130422,2013-04-22,Monday,1.0,22.0,17.0,April,4.0,2.0,2013.0,Weekday,1,,
20130423,2013-04-23,Tuesday,2.0,23.0,17.0,April,4.0,2.0,2013.0,Weekday,1,,
20130424,2013-04-24,Wednesday,3.0,24.0,17.0,April,4.0,2.0,2013.0,Weekday,1,,
20130425,2013-04-25,Thursday,4.0,25.0,17.0,April,4.0,2.0,2013.0,Weekday,1,,
20130426,2013-04-26,Friday,5.0,26.0,17.0,April,4.0,2.0,2013.0,Weekday,1,,
20130427,2013-04-27,Saturday,6.0,27.0,17.0,April,4.0,2.0,2013.0,Weekend,1,,
20130428,2013-04-28,Sunday,7.0,28.0,17.0,April,4.0,2.0,2013.0,Weekend,1,,
20130429,2013-04-29,Monday,1.0,29.0,18.0,April,4.0,2.0,2013.0,Weekday,1,,
20130430,2013-04-30,Tuesday,2.0,30.0,18.0,April,4.0,2.0,2013.0,Weekday,1,,
20130501,2013-05-01,Wednesday,3.0,1.0,18.0,May,5.0,2.0,2013.0,Weekday,1,,
20130502,2013-05-02,Thursday,4.0,2.0,18.0,May,5.0,2.0,2013.0,Weekday,1,,
20130503,2013-05-03,Friday,5.0,3.0,18.0,May,5.0,2.0,2013.0,Weekday,1,,
20130504,2013-05-04,Saturday,6.0,4.0,18.0,May,5.0,2.0,2013.0,Weekend,1,,
20130505,2013-05-05,Sunday,7.0,5.0,18.0,May,5.0,2.0,2013.0,Weekend,1,,
20130506,2013-05-06,Monday,1.0,6.0,19.0,May,5.0,2.0,2013.0,Weekday,1,,
20130507,2013-05-07,Tuesday,2.0,7.0,19.0,May,5.0,2.0,2013.0,Weekday,1,,
20130508,2013-05-08,Wednesday,3.0,8.0,19.0,May,5.0,2.0,2013.0,Weekday,1,,
20130509,2013-05-09,Thursday,4.0,9.0,19.0,May,5.0,2.0,2013.0,Weekday,1,,
20130510,2013-05-10,Friday,5.0,10.0,19.0,May,5.0,2.0,2013.0,Weekday,1,,
20130511,2013-05-11,Saturday,6.0,11.0,19.0,May,5.0,2.0,2013.0,Weekend,1,,
20130512,2013-05-12,Sunday,7.0,12.0,19.0,May,5.0,2.0,2013.0,Weekend,1,,
20130513,2013-05-13,Monday,1.0,13.0,20.0,May,5.0,2.0,2013.0,Weekday,1,,
20130514,2013-05-14,Tuesday,2.0,14.0,20.0,May,5.0,2.0,2013.0,Weekday,1,,
20130515,2013-05-15,Wednesday,3.0,15.0,20.0,May,5.0,2.0,2013.0,Weekday,1,,
20130516,2013-05-16,Thursday,4.0,16.0,20.0,May,5.0,2.0,2013.0,Weekday,1,,
20130517,2013-05-17,Friday,5.0,17.0,20.0,May,5.0,2.0,2013.0,Weekday,1,,
20130518,2013-05-18,Saturday,6.0,18.0,20.0,May,5.0,2.0,2013.0,Weekend,1,,
20130519,2013-05-19,Sunday,7.0,19.0,20.0,May,5.0,2.0,2013.0,Weekend,1,,
20130520,2013-05-20,Monday,1.0,20.0,21.0,May,5.0,2.0,2013.0,Weekday,1,,
20130521,2013-05-21,Tuesday,2.0,21.0,21.0,May,5.0,2.0,2013.0,Weekday,1,,
20130522,2013-05-22,Wednesday,3.0,22.0,21.0,May,5.0,2.0,2013.0,Weekday,1,,
20130523,2013-05-23,Thursday,4.0,23.0,21.0,May,5.0,2.0,2013.0,Weekday,1,,
20130524,2013-05-24,Friday,5.0,24.0,21.0,May,5.0,2.0,2013.0,Weekday,1,,
20130525,2013-05-25,Saturday,6.0,25.0,21.0,May,5.0,2.0,2013.0,Weekend,1,,
20130526,2013-05-26,Sunday,7.0,26.0,21.0,May,5.0,2.0,2013.0,Weekend,1,,
20130527,2013-05-27,Monday,1.0,27.0,22.0,May,5.0,2.0,2013.0,Weekday,1,,
20130528,2013-05-28,Tuesday,2.0,28.0,22.0,May,5.0,2.0,2013.0,Weekday,1,,
20130529,2013-05-29,Wednesday,3.0,29.0,22.0,May,5.0,2.0,2013.0,Weekday,1,,
20130530,2013-05-30,Thursday,4.0,30.0,22.0,May,5.0,2.0,2013.0,Weekday,1,,
20130531,2013-05-31,Friday,5.0,31.0,22.0,May,5.0,2.0,2013.0,Weekday,1,,
20130601,2013-06-01,Saturday,6.0,1.0,22.0,June,6.0,2.0,2013.0,Weekend,1,,
20130602,2013-06-02,Sunday,7.0,2.0,22.0,June,6.0,2.0,2013.0,Weekend,1,,
20130603,2013-06-03,Monday,1.0,3.0,23.0,June,6.0,2.0,2013.0,Weekday,1,,
20130604,2013-06-04,Tuesday,2.0,4.0,23.0,June,6.0,2.0,2013.0,Weekday,1,,
20130605,2013-06-05,Wednesday,3.0,5.0,23.0,June,6.0,2.0,2013.0,Weekday,1,,
20130606,2013-06-06,Thursday,4.0,6.0,23.0,June,6.0,2.0,2013.0,Weekday,1,,
20130607,2013-06-07,Friday,5.0,7.0,23.0,June,6.0,2.0,2013.0,Weekday,1,,
